pairing,mirror_group,mirror_side,game_seed,bot_p1,bot_p2,deck_p1,deck_p2,winner_index,winning_bot,winning_deck,turn_number,actions,status,reason
heuristic_vs_heuristic,80,B,1260194553,heuristic,heuristic,D002,D001,0,heuristic,D002,10,174,finished,
heuristic_vs_heuristic,81,A,1434394933,heuristic,heuristic,D001,D002,0,heuristic,D001,12,191,finished,
heuristic_vs_heuristic,81,B,1434394933,heuristic,heuristic,D002,D001,0,heuristic,D002,11,162,finished,
heuristic_vs_heuristic,82,A,140345662,heuristic,heuristic,D001,D002,0,heuristic,D001,14,231,finished,
heuristic_vs_heuristic,82,B,140345662,heuristic,heuristic,D002,D001,1,heuristic,D001,13,175,finished,
heuristic_vs_heuristic,83,A,939944716,heuristic,heuristic,D001,D002,0,heuristic,D001,14,213,finished,
heuristic_vs_heuristic,83,B,939944716,heuristic,heuristic,D002,D001,1,heuristic,D001,11,204,finished,
heuristic_vs_heuristic,84,A,1176445055,heuristic,heuristic,D001,D002,0,heuristic,D001,11,193,finished,
heuristic_vs_heuristic,84,B,1176445055,heuristic,heuristic,D002,D001,1,heuristic,D001,10,172,finished,
heuristic_vs_heuristic,85,A,11961137,heuristic,heuristic,D001,D002,1,heuristic,D002,12,189,finished,
heuristic_vs_heuristic,85,B,11961137,heuristic,heuristic,D002,D001,0,heuristic,D002,13,212,finished,
heuristic_vs_heuristic,86,A,1590756106,heuristic,heuristic,D001,D002,0,heuristic,D001,11,166,finished,
heuristic_vs_heuristic,86,B,1590756106,heuristic,heuristic,D002,D001,0,heuristic,D002,10,179,finished,
heuristic_vs_heuristic,87,A,539885392,heuristic,heuristic,D001,D002,0,heuristic,D001,11,165,finished,
heuristic_vs_heuristic,87,B,539885392,heuristic,heuristic,D002,D001,0,heuristic,D002,8,140,finished,
heuristic_vs_heuristic,88,A,1712463426,heuristic,heuristic,D001,D002,1,heuristic,D002,7,110,finished,
heuristic_vs_heuristic,88,B,1712463426,heuristic,heuristic,D002,D001,1,heuristic,D001,11,174,finished,
heuristic_vs_heuristic,89,A,88825583,heuristic,heuristic,D001,D002,1,heuristic,D002,10,159,finished,
heuristic_vs_heuristic,89,B,88825583,heuristic,heuristic,D002,D001,1,heuristic,D001,8,115,finished,
heuristic_vs_heuristic,90,A,771508498,heuristic,heuristic,D001,D002,0,heuristic,D001,11,199,finished,
heuristic_vs_heuristic,90,B,771508498,heuristic,heuristic,D002,D001,1,heuristic,D001,11,197,finished,
heuristic_vs_heuristic,91,A,1680122157,heuristic,heuristic,D001,D002,0,heuristic,D001,9,141,finished,
heuristic_vs_heuristic,91,B,1680122157,heuristic,heuristic,D002,D001,1,heuristic,D001,11,198,finished,
heuristic_vs_heuristic,92,A,826695630,heuristic,heuristic,D001,D002,0,heuristic,D001,13,214,finished,
heuristic_vs_heuristic,92,B,826695630,heuristic,heuristic,D002,D001,1,heuristic,D001,14,207,finished,
heuristic_vs_heuristic,93,A,1813380677,heuristic,heuristic,D001,D002,1,heuristic,D002,10,174,finished,
heuristic_vs_heuristic,93,B,1813380677,heuristic,heuristic,D002,D001,0,heuristic,D002,9,144,finished,
heuristic_vs_heuristic,94,A,157457215,heuristic,heuristic,D001,D002,1,heuristic,D002,11,218,finished,
heuristic_vs_heuristic,94,B,157457215,heuristic,heuristic,D002,D001,1,heuristic,D001,7,95,finished,
heuristic_vs_heuristic,95,A,227878986,heuristic,heuristic,D001,D002,0,heuristic,D001,14,203,finished,
heuristic_vs_heuristic,95,B,227878986,heuristic,heuristic,D002,D001,0,heuristic,D002,8,102,finished,
heuristic_vs_heuristic,96,A,602386657,heuristic,heuristic,D001,D002,1,heuristic,D002,10,179,finished,
heuristic_vs_heuristic,96,B,602386657,heuristic,heuristic,D002,D001,1,heuristic,D001,10,205,finished,
heuristic_vs_heuristic,97,A,1830449658,heuristic,heuristic,D001,D002,0,heuristic,D001,11,182,finished,
heuristic_vs_heuristic,97,B,1830449658,heuristic,heuristic,D002,D001,1,heuristic,D001,9,148,finished,
heuristic_vs_heuristic,98,A,627330561,heuristic,heuristic,D001,D002,0,heuristic,D001,9,158,finished,
heuristic_vs_heuristic,98,B,627330561,heuristic,heuristic,D002,D001,1,heuristic,D001,12,248,finished,
heuristic_vs_heuristic,99,A,1304967773,heuristic,heuristic,D001,D002,1,heuristic,D002,9,167,finished,
heuristic_vs_heuristic,99,B,1304967773,heuristic,heuristic,D002,D001,0,heuristic,D002,12,155,finished,
heuristic_vs_heuristic,100,A,1991909998,heuristic,heuristic,D001,D002,0,heuristic,D001,12,188,finished,
heuristic_vs_heuristic,100,B,1991909998,heuristic,heuristic,D002,D001,0,heuristic,D002,6,98,finished,
heuristic_vs_heuristic,101,A,246351401,heuristic,heuristic,D001,D002,0,heuristic,D001,10,170,finished,
